"Name","ID","P_value","FDR","Significant","log2FC","ctl_centered","sh_centered"
"SMG8","Q8ND04-2",0.506994937247192,0.918,FALSE,0.0346,-0.0173,0.0173
"SMG9","Q9H0W8",0.525786503141853,0.919,FALSE,-0.0415,0.0207,-0.0207
"SMIM12","Q96EX1",0.622319430819281,0.924,FALSE,-0.0552,0.0276,-0.0276
"SMIM19","Q96E16",0.568735818005895,0.921,FALSE,0.0229,-0.0115,0.0115
"SMIM20","Q8N5G0-2",0.814822591168916,0.932,FALSE,-0.0103,0.00514,-0.00514
"SMN1","E7EQZ4",0.256510272236957,0.893,FALSE,-0.0612,0.0306,-0.0306
"SMNDC1","O75940",0.151608701041401,0.866,FALSE,0.0684,-0.0342,0.0342
"SMPD4","Q9NXE4-4",0.398344467551204,0.91,FALSE,-0.0679,0.034,-0.034
"SMS","P52788",0.147262897308419,0.864,FALSE,0.0674,-0.0337,0.0337
"SMU1","Q2TAY7",0.409946305080916,0.911,FALSE,-0.0344,0.0172,-0.0172
"SMYD2","Q9NRG4",0.565497023459334,0.921,FALSE,0.0293,-0.0146,0.0146
"SMYD3","Q9H7B4",0.0232422869412717,0.642,FALSE,0.123,-0.0615,0.0615
"SMYD4","Q8IYR2",0.0110661940091053,0.447,FALSE,-0.16,0.0801,-0.0801
"SMYD5","Q6GMV2",0.147348676577151,0.864,FALSE,0.115,-0.0575,0.0575
"SNAP23","O00161",0.881659771266645,0.934,FALSE,0.0213,-0.0107,0.0107
"SNAP29","O95721",0.099600136014142,0.838,FALSE,0.133,-0.0665,0.0665
"SNAPC3","Q92966",0.585879127499879,0.922,FALSE,0.0283,-0.0141,0.0141
"SNAPC4","Q5SXM2",0.178597772868435,0.875,FALSE,0.0711,-0.0356,0.0356
"SNAPIN","O95295",0.43292650739923,0.913,FALSE,-0.038,0.019,-0.019
"SNF8","Q96H20",0.335443035540191,0.904,FALSE,-0.0466,0.0233,-0.0233
"SNIP1","Q8TAD8",0.000936648531950561,0.014,FALSE,0.284,-0.142,0.142
"SNRNP200","O75643",0.2139279109432,0.884,FALSE,0.0515,-0.0257,0.0257
"SNRNP27","Q8WVK2",0.0509427973030935,0.772,FALSE,0.108,-0.054,0.054
"SNRNP35","Q16560-2",0.104730547236896,0.842,FALSE,-0.0773,0.0387,-0.0387
"SNRNP40","Q96DI7",0.351661525988363,0.905,FALSE,-0.0366,0.0183,-0.0183
"SNRNP48","Q6IEG0",0.0827437369859984,0.822,FALSE,-0.0819,0.041,-0.041
"SNRNP70","P08621",0.00276199798823249,0.127,FALSE,0.228,-0.114,0.114
"SNRPA1","P09661",0.154597506070775,0.867,FALSE,-0.0737,0.0369,-0.0369
"SNRPB","P14678-3",0.0917015049248572,0.831,FALSE,-0.0771,0.0386,-0.0386
"SNRPB2","P08579",0.14532442073335,0.864,FALSE,-0.12,0.0599,-0.0599
"SNRPC","P09234",0.234864727208665,0.889,FALSE,0.101,-0.0505,0.0505
"SNRPD1","P62314",0.226562670972352,0.887,FALSE,0.0535,-0.0268,0.0268
"SNRPD2","P62316",0.797541631225958,0.931,FALSE,0.0157,-0.00783,0.00783
"SNRPD3","P62318",0.0130842948154161,0.497,FALSE,-0.244,0.122,-0.122
"SNRPE","P62304",0.0057521321577458,0.284,FALSE,-0.23,0.115,-0.115
"SNRPF","P62306",0.165327723484286,0.871,FALSE,-0.0617,0.0308,-0.0308
"SNRPG","P62308",0.0479280236252716,0.764,FALSE,-0.0997,0.0499,-0.0499
"SNTB1","Q13884",0.0493410108778989,0.768,FALSE,-0.142,0.0708,-0.0708
"SNU13","B1AHD1",0.0572177260393297,0.785,FALSE,-0.0983,0.0492,-0.0492
"SNW1","Q13573",0.677613010349007,0.927,FALSE,0.0252,-0.0126,0.0126
"SNX1","Q13596",0.216391264983428,0.885,FALSE,-0.0561,0.0281,-0.0281
"SNX11","Q9Y5W9",0.576917472651523,0.922,FALSE,-0.031,0.0155,-0.0155
"SNX12","A0A087X0R6",0.164706550573067,0.871,FALSE,0.0658,-0.0329,0.0329
"SNX17","Q15036",0.0647664681166042,0.799,FALSE,0.134,-0.0671,0.0671
"SNX27","Q96L92",0.851488459598203,0.933,FALSE,-0.00908,0.00454,-0.00454
"SNX29","Q8TEQ0",0.917636569532594,0.935,FALSE,-0.00653,0.00327,-0.00327
"SNX29P2","Q8IUI4",0.346195690563467,0.905,FALSE,-0.0715,0.0358,-0.0358
"SNX3","O60493",0.585626359378219,0.922,FALSE,-0.0242,0.0121,-0.0121
"SNX30","Q5VWJ9",0.376618373057548,0.908,FALSE,-0.124,0.0622,-0.0622
"SNX4","O95219",0.58633623097444,0.922,FALSE,-0.0206,0.0103,-0.0103
"SNX5","Q6P5V6",0.680557202313159,0.927,FALSE,0.0278,-0.0139,0.0139
"SNX6","A0A0A0MRI2",0.218289906630456,0.885,FALSE,0.0889,-0.0444,0.0444
"SOAT1","P35610",0.678942170624667,0.927,FALSE,0.0156,-0.00779,0.00779
"SOD1","P00441",0.245963721028293,0.891,FALSE,0.101,-0.0505,0.0505
"SOD2","A0A0C4DFU2",0.405052735191271,0.91,FALSE,0.0424,-0.0212,0.0212
"SON","P18583-6",0.827368153894041,0.932,FALSE,-0.00837,0.00419,-0.00419
"SON.1","P18583-5",0.379405451960247,0.908,FALSE,0.0346,-0.0173,0.0173
"SON.2","P18583-3",0.618099714254309,0.924,FALSE,0.019,-0.0095,0.0095
"SORD","Q00796",0.115147405417881,0.848,FALSE,0.159,-0.0793,0.0793
"SORL1","A0A024R3H2",0.641476547283684,0.925,FALSE,-0.0181,0.00904,-0.00904
"SOS1","Q07889",0.206527433581107,0.883,FALSE,0.0546,-0.0273,0.0273
"SP1","P08047",0.48359136924111,0.916,FALSE,0.0304,-0.0152,0.0152
"SP100","P23497",0.753795279897398,0.93,FALSE,-0.0251,0.0126,-0.0126
"SP140","Q13342",0.00188466314832672,0.0679,FALSE,-0.266,0.133,-0.133
"SP3","Q02447",0.159453089062579,0.869,FALSE,0.0848,-0.0424,0.0424
"SPAG1","A0A024R9D8",0.0993587132743578,0.838,FALSE,-0.0776,0.0388,-0.0388
"SPAG7","O75391",0.0559742944775361,0.783,FALSE,0.178,-0.0889,0.0889
"SPAG9","O60271",0.161351312552508,0.87,FALSE,0.0994,-0.0497,0.0497
"SPARC","D3DQH8",0.243847275594901,0.89,FALSE,0.073,-0.0365,0.0365
"SPAST","Q9UBP0",0.38191875899602,0.908,FALSE,-0.0379,0.0189,-0.0189
"SPATA5","Q8NB90",0.0855595666934654,0.825,FALSE,-0.107,0.0535,-0.0535
"SPATA5L1","Q9BVQ7",0.115028001847052,0.848,FALSE,-0.0741,0.0371,-0.0371
"SPATS2","Q86XZ4",0.560514294261611,0.921,FALSE,0.0249,-0.0124,0.0124
"SPATS2L","Q9NUQ6-3",0.165492550434952,0.871,FALSE,-0.0654,0.0327,-0.0327
"SPC24","K7ESQ2",0.135053043805631,0.859,FALSE,-0.209,0.104,-0.104
"SPC25","Q9HBM1",0.465539137940058,0.915,FALSE,0.045,-0.0225,0.0225
"SPCS1","Q9Y6A9",0.023964318273835,0.648,FALSE,0.284,-0.142,0.142
"SPCS2","E9PI68",0.105499956414664,0.842,FALSE,0.117,-0.0583,0.0583
"SPCS3","D3DP46",0.0492686179114826,0.767,FALSE,-0.162,0.081,-0.081
"SPDL1","Q96EA4",0.303019948580452,0.9,FALSE,-0.181,0.0907,-0.0907
"SPECC1","Q5M775",0.0718249002336816,0.809,FALSE,0.382,-0.191,0.191
"SPEN","Q96T58",0.00787674422151057,0.355,FALSE,-0.167,0.0833,-0.0833
"SPG21","Q9NZD8",0.862988678525072,0.933,FALSE,0.00835,-0.00417,0.00417
"SPHK2","Q9NRA0-5",0.0858188261620199,0.826,FALSE,-0.138,0.0691,-0.0691
"SPICE1","Q8N0Z3",0.0539339463249961,0.779,FALSE,-0.103,0.0515,-0.0515
"SPIN1","Q9Y657",0.413317091411652,0.911,FALSE,-0.0583,0.0291,-0.0291
"SPIRE1","Q08AE8",0.359727212904327,0.906,FALSE,0.0359,-0.018,0.018
"SPNS1","H3BMF4",0.0128671652255369,0.492,FALSE,-0.143,0.0717,-0.0717
"SPR","P35270",0.0228946841374529,0.639,FALSE,0.128,-0.0639,0.0639
"SPRYD3","F8VWW7",0.746374604347623,0.929,FALSE,0.0157,-0.00786,0.00786
"SPRYD4","Q8WW59",0.0225213936344882,0.635,FALSE,0.187,-0.0933,0.0933
"SPRYD7","Q5W111",0.330537021059538,0.903,FALSE,0.128,-0.0638,0.0638
"SPTAN1","A0A0D9SF54",0.0336960476223419,0.712,FALSE,0.113,-0.0567,0.0567
"SPTAN1.1","Q13813",0.0393324115275676,0.736,FALSE,0.107,-0.0535,0.0535
"SPTBN1","Q01082",0.942427638969904,0.936,FALSE,0.00277,-0.00138,0.00138
"SPTBN1.1","Q01082-3",0.458588445365269,0.915,FALSE,-0.0326,0.0163,-0.0163
"SPTBN2","O15020",0.497560340400449,0.917,FALSE,-0.0425,0.0213,-0.0213
"SPTLC1","O15269",0.173195050795167,0.874,FALSE,-0.11,0.0549,-0.0549
"SPTLC2","O15270",0.175944483711393,0.875,FALSE,-0.0736,0.0368,-0.0368
"SPTY2D1","Q68D10",0.869316664541846,0.934,FALSE,-0.00637,0.00318,-0.00318
"SQLE","Q14534",0.00388293202202288,0.192,FALSE,0.215,-0.107,0.107
"SQSTM1","Q13501",0.362127196840105,0.906,FALSE,-0.105,0.0524,-0.0524
"SR-A1","A0A024QZH6",0.868715555842252,0.934,FALSE,0.0066,-0.0033,0.0033
"SRA1","B3KNT3",0.0222394341497233,0.632,FALSE,-0.274,0.137,-0.137
"SRCAP","Q6ZRS2",0.0474732913650722,0.763,FALSE,-0.2,0.1,-0.1
"SREBF2","Q12772",0.639723191941589,0.925,FALSE,-0.0182,0.00908,-0.00908
"SREK1","Q8WXA9-2",0.15443728490139,0.867,FALSE,0.0624,-0.0312,0.0312
"SRGAP2","A2RUF3",0.890852181849557,0.934,FALSE,-0.00673,0.00336,-0.00336
"SRI","P30626",0.00962488188196624,0.406,FALSE,0.183,-0.0915,0.0915
"SRM","P19623",0.0045524714299562,0.229,FALSE,-0.284,0.142,-0.142
"SRP14","P37108",0.0141919332029251,0.52,FALSE,0.182,-0.091,0.091
"SRP19","P09132",0.00720167208811794,0.335,FALSE,-0.195,0.0977,-0.0977
"SRP54","P61011",0.167741734718571,0.872,FALSE,-0.0923,0.0462,-0.0462
"SRP68","Q9UHB9",0.00928050467180573,0.396,FALSE,-0.183,0.0917,-0.0917
"SRP72","O76094",0.0365131778558623,0.725,FALSE,-0.114,0.057,-0.057
"SRP9","P49458",0.792701137391854,0.931,FALSE,0.0211,-0.0105,0.0105
"SRPK1","Q96SB4",0.599853428597319,0.923,FALSE,0.0406,-0.0203,0.0203
"SRPK2","P78362-2",0.236556536972273,0.889,FALSE,-0.122,0.0612,-0.0612
"SRPRA","P08240",0.455437022292269,0.914,FALSE,-0.0661,0.0331,-0.0331
"SRPRB","Q9Y5M8",0.0440033777091231,0.752,FALSE,0.153,-0.0764,0.0764
"SRR","Q9GZT4",0.00918755957103061,0.393,FALSE,-0.175,0.0875,-0.0875
"SRRM1","A0A0S2Z4Z6",0.00219313317713485,0.0881,FALSE,0.253,-0.127,0.127
"SRRM2","Q9UQ35",0.0964481242790615,0.835,FALSE,0.0775,-0.0388,0.0388
"SRRT","Q9BXP5",0.225176123540014,0.887,FALSE,0.057,-0.0285,0.0285
"SRSF1","J3KTL2",0.790198191132345,0.931,FALSE,0.0154,-0.00771,0.00771
"SRSF10","O75494",0.119034716202035,0.851,FALSE,-0.153,0.0767,-0.0767
"SRSF11","Q05519",0.325838376758051,0.902,FALSE,0.0646,-0.0323,0.0323
"SRSF2","Q01130",0.847451431105792,0.933,FALSE,0.0124,-0.00619,0.00619
"SRSF3","P84103",0.0497761403027122,0.769,FALSE,0.136,-0.0679,0.0679
"SRSF5","Q13243",0.141690047912993,0.862,FALSE,0.0779,-0.0389,0.0389
"SRSF7","Q16629",0.0307148535726056,0.696,FALSE,0.123,-0.0615,0.0615
"SRSF8","Q9BRL6",0.18488530979603,0.877,FALSE,-0.075,0.0375,-0.0375
"SRSF9","Q13242",0.00906200904875658,0.389,FALSE,0.207,-0.104,0.104
"SRXN1","Q9BYN0",0.00730023697567572,0.338,FALSE,-0.187,0.0935,-0.0935
"SSB","P05455",0.0881980720899633,0.828,FALSE,0.11,-0.0548,0.0548
"SSBP1","Q04837",0.961523935901862,0.936,FALSE,0.00386,-0.00193,0.00193
"SSBP3","Q9BWW4",0.594178708981129,0.923,FALSE,0.026,-0.013,0.013
"SSFA2","P28290",0.228387616842371,0.888,FALSE,0.0621,-0.0311,0.0311
"SSNA1","O43805",0.793820473075036,0.931,FALSE,-0.0135,0.00675,-0.00675
"SSR3","Q9UNL2-2",0.0376605936413942,0.73,FALSE,-0.129,0.0643,-0.0643
"SSR4","P51571",0.0125489890079628,0.485,FALSE,-0.245,0.123,-0.123
"SSRP1","Q08945",0.908652774617041,0.935,FALSE,-0.00453,0.00226,-0.00226
"SSSCA1","O60232",0.0139871827484078,0.516,FALSE,-0.183,0.0913,-0.0913
"SSU72","Q9NP77",0.0374513550411669,0.729,FALSE,-0.283,0.142,-0.142
"ST13","P50502",0.0827331030930809,0.822,FALSE,0.0856,-0.0428,0.0428
"ST6GAL1","P15907",0.09991578886971,0.838,FALSE,-0.125,0.0623,-0.0623
"STAG1","Q4LE48",0.616618640914304,0.924,FALSE,-0.0333,0.0166,-0.0166
"STAG2","Q8N3U4-2",0.0594372169780593,0.79,FALSE,0.135,-0.0673,0.0673
"STAM2","O75886",0.340663304740244,0.904,FALSE,-0.157,0.0783,-0.0783
"STAMBP","O95630",0.0550048518965379,0.781,FALSE,0.0959,-0.048,0.048
"STAMBPL1","Q96FJ0-2",0.0195178993572934,0.602,FALSE,0.366,-0.183,0.183
"STAP1","Q9ULZ2",0.230954920667612,0.888,FALSE,0.0644,-0.0322,0.0322
"STARD5","Q9NSY2",0.00146890306144633,0.0422,FALSE,-0.25,0.125,-0.125
"STARD7","Q9NQZ5",0.180912151540504,0.876,FALSE,-0.0567,0.0283,-0.0283
"STAT1","P42224",0.0537524377293426,0.778,FALSE,-0.137,0.0687,-0.0687
"STAT1.1","J3KPM9",0.052706044339053,0.776,FALSE,-0.138,0.0689,-0.0689
"STAT2","R9QDY3",0.0418508336579661,0.745,FALSE,-0.18,0.0899,-0.0899
"STAT3","P40763",0.0303384963063311,0.694,FALSE,0.268,-0.134,0.134
"STAT5A","P42229",0.00522110282999667,0.261,FALSE,0.298,-0.149,0.149
"STAU2","A0A0A0MTC5",0.968565425677049,0.937,FALSE,0.0018,-9e-04,9e-04
"STIM1","G0XQ39",0.720377329954822,0.928,FALSE,0.0142,-0.00712,0.00712
"STIM2","Q9P246-2",0.0308252695430071,0.697,FALSE,-0.169,0.0846,-0.0846
"STIP1","P31948-2",0.538174754068896,0.92,FALSE,0.0268,-0.0134,0.0134
"STK10","O94804",0.0731864844731886,0.811,FALSE,0.0979,-0.0489,0.0489
"STK11IP","Q8N1F8",0.164091000708957,0.871,FALSE,-0.0594,0.0297,-0.0297
"STK16","B8ZZN3",0.226909375802309,0.887,FALSE,-0.0521,0.026,-0.026
"STK17B","O94768",0.727824496414737,0.929,FALSE,0.024,-0.012,0.012
"STK26","B4E0Y9",0.0538123157632263,0.778,FALSE,0.226,-0.113,0.113
"STK3","Q13188-2",0.265825564052457,0.894,FALSE,0.0754,-0.0377,0.0377
"STK33","D3DQU7",0.0989345471117714,0.837,FALSE,0.0873,-0.0436,0.0436
"STK38","Q15208",0.0908259676811388,0.83,FALSE,0.225,-0.113,0.113
"STK38L","Q9Y2H1",0.451369598292377,0.914,FALSE,0.0347,-0.0173,0.0173
"STK39","X5D7P8",0.00629281512838639,0.305,FALSE,0.427,-0.213,0.213
"STMN1","P16949",0.00738948946518685,0.341,FALSE,0.188,-0.0942,0.0942
"STOM","P27105",0.130475705066395,0.857,FALSE,0.207,-0.103,0.103
"STOML2","Q9UJZ1",0.156868645785873,0.868,FALSE,0.0732,-0.0366,0.0366
"STRAP","Q9Y3F4-2",0.568180505515994,0.921,FALSE,-0.0351,0.0176,-0.0176
"STRBP","Q96SI9",0.118409250161055,0.85,FALSE,0.0757,-0.0379,0.0379
"STRN","O43815",0.287595921407849,0.898,FALSE,0.0527,-0.0264,0.0264
"STRN3","Q13033",0.755578615796675,0.93,FALSE,0.0125,-0.00626,0.00626
"STRN4","Q9NRL3-3",0.526342462128899,0.919,FALSE,-0.0288,0.0144,-0.0144
"STT3A","P46977",0.0302791167357853,0.694,FALSE,-0.114,0.0569,-0.0569
"STT3B","Q8TCJ2",0.1698246056648,0.873,FALSE,-0.166,0.0829,-0.0829
"STUB1","Q9UNE7",0.621586451725094,0.924,FALSE,0.0471,-0.0235,0.0235
"STX11","O75558",0.10867389302842,0.844,FALSE,0.18,-0.0901,0.0901
"STX12","Q86Y82",0.0199597588790527,0.608,FALSE,0.23,-0.115,0.115
"STX17","P56962",0.0440589614592679,0.753,FALSE,-0.148,0.074,-0.074
"STX18","Q9P2W9",0.00631637208976712,0.306,FALSE,-0.252,0.126,-0.126
"STX4","Q12846",0.781230282546109,0.931,FALSE,-0.0291,0.0146,-0.0146
"STX5","Q13190",0.22437028731432,0.887,FALSE,-0.0523,0.0261,-0.0261
"STX6","O43752",0.709475097141199,0.928,FALSE,0.0139,-0.00697,0.00697
"STX7","O15400",0.0220356532650639,0.63,FALSE,0.212,-0.106,0.106
"STX8","Q9UNK0",0.868444445004593,0.934,FALSE,-0.0077,0.00385,-0.00385
"STXBP2","Q15833",0.119728996655538,0.851,FALSE,-0.0768,0.0384,-0.0384
"STXBP3","O00186",0.0281517666226974,0.68,FALSE,0.265,-0.132,0.132
"STXBP6","Q8NFX7",0.0663612371460828,0.801,FALSE,-0.097,0.0485,-0.0485
"SUCLG1","P53597",0.87371785061712,0.934,FALSE,-0.00647,0.00324,-0.00324
"SUCLG2","Q96I99",0.665468266629953,0.926,FALSE,0.027,-0.0135,0.0135
"SUDS3","Q9H7L9",0.188649065961455,0.878,FALSE,-0.274,0.137,-0.137
"SUGP2","M0R2Z9",0.0032191281122548,0.156,FALSE,0.225,-0.113,0.113
"SUGT1","Q9Y2Z0",0.00984504527213507,0.413,FALSE,0.182,-0.0911,0.0911
"SUGT1.1","Q9Y2Z0-2",0.00837266960423844,0.37,FALSE,0.219,-0.11,0.11
"SUMF2","J3KQJ1",0.0108034604267359,0.44,FALSE,-0.272,0.136,-0.136
"SUMO1","B8ZZN6",0.174896569380658,0.874,FALSE,0.1,-0.0501,0.0501
"SUMO2","P61956",0.34818564010308,0.905,FALSE,0.0642,-0.0321,0.0321
"SUMO3","A8MU27",0.0294753118528043,0.689,FALSE,0.124,-0.0622,0.0622
"SUMO4","Q6EEV6",0.195378181963887,0.88,FALSE,0.0779,-0.0389,0.0389
"SUPT16H","Q9Y5B9",0.741891463570109,0.929,FALSE,-0.0124,0.00621,-0.00621
"SUPT4H1","P63272",0.00896338546655456,0.386,FALSE,-0.452,0.226,-0.226
"SUPT5H","O00267",0.20957084776734,0.883,FALSE,-0.0587,0.0294,-0.0294
"SUPT6H","Q7KZ85",0.0431561829030591,0.75,FALSE,-0.135,0.0676,-0.0676
"SUPT7L","O94864",0.250931308562095,0.892,FALSE,0.0474,-0.0237,0.0237
"SUPV3L1","Q8IYB8",0.0376886408777936,0.73,FALSE,0.114,-0.0568,0.0568
"SURF1","Q15526",0.266198914044164,0.894,FALSE,0.0485,-0.0242,0.0242
"SURF2","Q15527",0.00833126914094123,0.369,FALSE,-0.342,0.171,-0.171
"SURF4","O15260",0.836032890334616,0.933,FALSE,-0.0111,0.00556,-0.00556
"SUZ12","Q15022",0.0237508613296165,0.646,FALSE,-0.34,0.17,-0.17
"SWAP70","Q9UH65",0.0144392033912802,0.525,FALSE,0.154,-0.0772,0.0772
"SYAP1","Q96A49",0.141604978651045,0.862,FALSE,0.0876,-0.0438,0.0438
"SYBU","A0A0C4DG86",0.853596779338993,0.933,FALSE,0.00983,-0.00491,0.00491
"SYK","P43405",0.0178585878599402,0.581,FALSE,0.153,-0.0764,0.0764
"SYK.1","P43405-2",0.0159307661647403,0.552,FALSE,0.153,-0.0766,0.0766
"SYMPK","Q92797",0.206517851658017,0.883,FALSE,-0.124,0.0621,-0.0621
"SYNCRIP","O60506",0.216059411641718,0.885,FALSE,0.055,-0.0275,0.0275
"SYNE1","Q8NF91",0.213445817183092,0.884,FALSE,0.0674,-0.0337,0.0337
"SYNE2","Q8WXH0-2",0.697420205991547,0.927,FALSE,0.0181,-0.00903,0.00903
"SYNGR2","O43760-2",0.00341470068264756,0.168,FALSE,0.341,-0.17,0.17
"SYNGR3","O43761",0.0300395623769931,0.692,FALSE,0.123,-0.0615,0.0615
"SYNJ1","J3KQV8",0.0188302626172636,0.594,FALSE,-0.231,0.115,-0.115
"SYNJ2BP-COX16","A0A087WUM0",0.0605736882528348,0.792,FALSE,-0.125,0.0627,-0.0627
"SYNRG","Q9UMZ2-7",0.996549294696881,0.937,FALSE,-0.000187,9.35e-05,-9.35e-05
"SYT-SSX1","A4PIV7",0.875430320109863,0.934,FALSE,-0.0248,0.0124,-0.0124
"SZT2","Q5T011",0.250892829768805,0.892,FALSE,-0.06,0.03,-0.03
"TACC1","O75410-2",0.862109294791699,0.933,FALSE,-0.0287,0.0144,-0.0144
"TACC3","Q9Y6A5",0.0779650103867153,0.817,FALSE,-0.117,0.0585,-0.0585
"TACO1","Q9BSH4",0.0302274331445329,0.693,FALSE,-0.167,0.0837,-0.0837
"TADA2B","Q86TJ2",0.621806859164684,0.924,FALSE,-0.0201,0.0101,-0.0101
"TAF1","P21675-4",0.873295071762974,0.934,FALSE,0.00618,-0.00309,0.00309
"TAF10","Q12962",0.318938801496025,0.902,FALSE,-0.0419,0.021,-0.021
"TAF11","Q15544",0.490580997512891,0.917,FALSE,0.0308,-0.0154,0.0154
"TAF15","Q92804",0.197474770612137,0.881,FALSE,0.069,-0.0345,0.0345
"TAF2","Q6P1X5",0.891980661959956,0.934,FALSE,0.00687,-0.00343,0.00343
"TAF4","O00268",0.623174660715237,0.924,FALSE,0.0241,-0.0121,0.0121
"taf4b","A4PBF7",0.766084108228757,0.93,FALSE,0.0112,-0.00559,0.00559
"TAF5","Q15542",0.732712637440462,0.929,FALSE,0.0139,-0.00697,0.00697
"TAF5L","O75529",0.216003602019366,0.885,FALSE,-0.0655,0.0327,-0.0327
"TAF6","J3KR72",0.917096661925726,0.935,FALSE,0.00485,-0.00242,0.00242
"TAF6L","Q9Y6J9",0.945135952593737,0.936,FALSE,0.00583,-0.00292,0.00292
"TAF7","Q15545",0.0295817143084453,0.689,FALSE,-0.148,0.0739,-0.0739
"TAGAP","Q8N103",0.387277430076132,0.909,FALSE,0.0365,-0.0183,0.0183
"TAGLN2","P37802-2",0.0372520946332984,0.728,FALSE,0.152,-0.0759,0.0759
"TALDO1","P37837",0.10215640045025,0.84,FALSE,-0.0862,0.0431,-0.0431
"TAMM41","Q96BW9-3",0.295255943061905,0.899,FALSE,0.0465,-0.0233,0.0233
"TANK","Q6NW12",0.159585335627145,0.869,FALSE,0.063,-0.0315,0.0315
"TAOK1","Q7L7X3",0.00376604625722715,0.187,FALSE,0.509,-0.255,0.255
"TAOK3","Q9H2K8",0.00241365125834029,0.103,FALSE,0.236,-0.118,0.118
"TAP1","A0A140T9T7",0.0961516156577352,0.835,FALSE,0.0878,-0.0439,0.0439
"TAPBP","A0A0A0MSV9",0.639560833060419,0.925,FALSE,0.0559,-0.028,0.028
"TAPT1","Q6NXT6",0.106787515176661,0.843,FALSE,0.121,-0.0603,0.0603
"TARBP1","Q13395",0.100716308699049,0.839,FALSE,0.0854,-0.0427,0.0427
"TARBP2","Q15633",0.297330109860779,0.899,FALSE,-0.0744,0.0372,-0.0372
"TARDBP","Q13148",0.146874207872048,0.864,FALSE,0.0706,-0.0353,0.0353
"TARS","P26639",0.202617513096547,0.882,FALSE,-0.142,0.0708,-0.0708
"TARS2","Q9BW92",0.349061418074703,0.905,FALSE,0.0699,-0.0349,0.0349
"TATDN1","Q6P1N9",0.243750278890595,0.89,FALSE,-0.0481,0.0241,-0.0241
"TATDN3","Q17R31-3",0.361900311700212,0.906,FALSE,-0.0562,0.0281,-0.0281
"TAX1BP1","B8ZZD4",0.436921178696573,0.913,FALSE,0.0357,-0.0179,0.0179
"TAX1BP3","O14907",0.46430975307443,0.915,FALSE,-0.0366,0.0183,-0.0183
"TBC1D1","Q86TI0",0.919645215088698,0.935,FALSE,0.00543,-0.00271,0.00271
"TBC1D10A","A7E244",0.102660831276516,0.84,FALSE,0.456,-0.228,0.228
"TBC1D10B","Q4KMP7",0.521757669298373,0.919,FALSE,0.0474,-0.0237,0.0237
"TBC1D13","Q9NVG8",0.0765467052656795,0.815,FALSE,-0.0848,0.0424,-0.0424
"TBC1D15","Q8TC07-2",0.447093183586942,0.914,FALSE,0.0621,-0.031,0.031
"TBC1D17","Q9HA65",0.62313037849101,0.924,FALSE,-0.0275,0.0137,-0.0137
"TBC1D22B","Q9NU19",0.0742859172066677,0.813,FALSE,0.0893,-0.0447,0.0447
"TBC1D23","Q9NUY8",0.3265935422526,0.903,FALSE,-0.0404,0.0202,-0.0202
"TBC1D24","Q9ULP9",0.200552459158804,0.881,FALSE,-0.0588,0.0294,-0.0294
"TBC1D2B","Q9UPU7",0.138463198006249,0.861,FALSE,-0.0776,0.0388,-0.0388
"TBC1D5","Q92609-2",0.395520193164679,0.91,FALSE,0.278,-0.139,0.139
"TBC1D7","Q9P0N9",0.651954886124279,0.925,FALSE,0.0203,-0.0101,0.0101
"TBC1D8B","Q0IIM8",0.207228842007406,0.883,FALSE,-0.197,0.0983,-0.0983
"TBC1D9B","B9A6K8",0.0861134921977173,0.826,FALSE,0.0789,-0.0394,0.0394
"TBCA","O75347",0.838984668078392,0.933,FALSE,0.0104,-0.0052,0.0052
"TBCB","Q99426",0.578021120664362,0.922,FALSE,-0.0214,0.0107,-0.0107
"TBCC","Q15814",0.84206027967621,0.933,FALSE,-0.0192,0.00962,-0.00962
"TBCD","J3KR97",0.51047295048734,0.918,FALSE,-0.0402,0.0201,-0.0201
"TBCE","Q15813",0.226923033056705,0.887,FALSE,-0.067,0.0335,-0.0335
"TBCEL","Q0VAN5",0.100336326560746,0.838,FALSE,-0.0873,0.0437,-0.0437
"TBK1","Q9UHD2",0.374390748135875,0.908,FALSE,-0.0425,0.0213,-0.0213
"TBL1X","O60907",0.0504160492827988,0.77,FALSE,0.118,-0.059,0.059
"TBL1XR1","Q9BZK7",0.0162662933621293,0.557,FALSE,0.204,-0.102,0.102
"TBL3","Q12788",0.610654690631694,0.924,FALSE,-0.0211,0.0105,-0.0105
"TBN","A0A024RD01",0.448318635313614,0.914,FALSE,0.0303,-0.0151,0.0151
"TBP","P20226",0.200043603320473,0.881,FALSE,0.609,-0.304,0.304
"TBPL1","P62380",0.437892303650607,0.913,FALSE,0.2,-0.0998,0.0998
"TCAF1","Q9Y4C2",0.478399914349744,0.916,FALSE,-0.0359,0.0179,-0.0179
"TCAF2","A6NFQ2",0.314983792805786,0.901,FALSE,0.0462,-0.0231,0.0231
"TCEA1","P23193",0.119100060620136,0.851,FALSE,-0.109,0.0546,-0.0546
"TCEA2","Q15560",0.0410621869027726,0.743,FALSE,-0.119,0.0595,-0.0595
"TCEAL1","Q15170-2",0.195231948413352,0.88,FALSE,0.0681,-0.034,0.034
"TCEAL3","Q969E4",0.0715262144411028,0.809,FALSE,0.146,-0.0731,0.0731
"TCEAL4","Q96EI5-2",0.101720550933694,0.839,FALSE,0.22,-0.11,0.11
