ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name,entrezgene_id
ENSG00000138286,1294.487844,-0.343734741,0.076394545,-4.499467087,6.81E-06,3.93E-05,FAM149B1,317662
ENSG00000213551,1236.957374,-0.473866095,0.078634448,-6.026189656,1.68E-09,1.58E-08,DNAJC9,23234
ENSG00000182180,3953.828024,0.093475515,0.052769361,1.771397518,0.076494621,0.166218195,MRPS16,51021
ENSG00000156042,28.87317053,1.210051757,0.435958025,2.775615281,0.005509736,0.017584767,CFAP70,118491
ENSG00000138279,4886.634123,-0.341793926,0.049063284,-6.966389061,3.25E-12,4.19E-11,ANXA7,310
ENSG00000166343,28.16999815,-0.013574553,0.416926676,-0.03255861,0.974026577,0.986946135,MSS51,118490
ENSG00000107758,2878.878582,-0.129253436,0.058899662,-2.194468206,0.028201767,0.072307517,PPP3CB,5532
ENSG00000166348,199.7960226,-0.054402006,0.158168218,-0.3439503,0.730883663,0.843143298,USP54,159195
ENSG00000172650,17.27538302,-0.620682398,0.623619378,-0.995290429,0.319595032,0.494606669,AGAP5,729092
ENSG00000176986,6090.846494,-0.332292415,0.049975719,-6.649077164,2.95E-11,3.43E-10,SEC24C,9632
ENSG00000196968,936.0822655,0.575620008,0.082200012,7.002675464,2.51E-12,3.27E-11,FUT11,170384
ENSG00000172586,1214.437494,0.130316414,0.083914655,1.552963712,0.120431804,0.237938379,CHCHD1,118487
ENSG00000214655,773.1082755,-0.983610977,0.099907612,-9.845205576,7.19E-23,2.43E-21,ZSWIM8,23053
ENSG00000166507,995.408972,-0.26661193,0.081017485,-3.290794927,9.99E-04,0.003825397,NDST2,8509
ENSG00000148660,531.3250526,-0.354659216,0.112461282,-3.153611708,0.001612635,0.00590369,CAMK2G,818
ENSG00000122861,37.70694002,0.410468687,0.389082805,1.05496486,0.291441396,0.463386285,PLAU,5328
ENSG00000035403,543.3693156,-0.308661687,0.111845313,-2.759719467,0.005785102,0.018339448,VCL,7414
ENSG00000185009,2606.261399,-0.073877104,0.062837062,-1.175693158,0.239717514,0.401313604,AP3M1,26985
ENSG00000156110,1704.951993,0.239570189,0.072075308,3.32388713,8.88E-04,0.003433148,ADK,132
ENSG00000156650,1568.015844,-0.267348313,0.087487872,-3.055832842,0.002244363,0.007952646,KAT6B,23522
ENSG00000156671,937.566098,-0.40974579,0.087312634,-4.692857947,2.69E-06,1.66E-05,SAMD8,142891
ENSG00000165637,1365.067452,0.254732489,0.078011197,3.265332395,0.001093357,0.004148562,VDAC2,7417
ENSG00000165644,532.5235575,0.723086645,0.118173965,6.118832038,9.43E-10,9.16E-09,COMTD1,118881
ENSG00000165655,65.59497237,-0.17078169,0.289594363,-0.58972726,0.555373516,0.714798803,ZNF503,84858
ENSG00000148655,6.478739917,-0.217309362,0.867182135,-0.250592527,0.80212916,0.889086227,LRMDA,83938
ENSG00000156113,4189.273489,-0.942600777,0.055393167,-17.01655314,6.19E-65,1.97E-62,KCNMA1,3778
ENSG00000151208,61.49777719,-1.130618962,0.294662073,-3.837001995,1.25E-04,5.73E-04,DLG5,9231
ENSG00000148606,1352.904435,0.156534312,0.084544929,1.851492622,0.064098715,0.143889082,POLR3A,11128
ENSG00000138326,28092.17712,0.306278298,0.065201078,4.697442265,2.63E-06,1.63E-05,RPS24,6229
ENSG00000108175,5581.925925,-0.35927464,0.058889047,-6.100873766,1.05E-09,1.02E-08,ZMIZ1,57178
ENSG00000108179,7525.054675,0.20447901,0.043882704,4.659672039,3.17E-06,1.93E-05,PPIF,10105
ENSG00000165424,259.1464382,-0.552915493,0.170231598,-3.248019177,0.001162114,0.004386256,ZCCHC24,219654
ENSG00000253626,158.3592196,0.14329508,0.209087209,0.685336423,0.493131653,0.66337764,EIF5AL1,143244
ENSG00000133678,334.5183405,0.342085442,0.129055722,2.650680171,0.008032987,0.024530228,TMEM254,80195
ENSG00000122359,4265.711908,0.043486448,0.059293422,0.733411014,0.463307784,0.636538074,ANXA11,311
ENSG00000122378,1253.004834,0.376287279,0.079731203,4.719448182,2.36E-06,1.47E-05,PRXL2A,84293
ENSG00000108219,918.4707504,0.068665977,0.08354978,0.82185706,0.411158254,0.588444257,TSPAN14,81619
ENSG00000165678,9873.486375,0.160463919,0.043932898,3.65247743,2.60E-04,0.001127503,GHITM,27069
ENSG00000148600,129.5186196,0.758291685,0.217812063,3.481403525,4.99E-04,0.002040159,CDHR1,92211
ENSG00000107771,1009.596915,-0.541824234,0.08288743,-6.536868535,6.28E-11,7.02E-10,CCSER2,54462
ENSG00000062650,3102.177397,-0.225973969,0.060455748,-3.737840922,1.86E-04,8.29E-04,WAPL,23063
ENSG00000107779,231.2951835,-0.058804575,0.158564226,-0.370856507,0.710744411,0.829050509,BMPR1A,657
ENSG00000173269,8.47591066,0.288773328,0.809847071,0.356577604,0.721408046,0.836390389,MMRN2,79812
ENSG00000148671,13.92751666,0.889574697,0.625875948,1.421327501,0.155221572,0.28921048,ADIRF,10974
ENSG00000148672,3476.238858,0.224995638,0.056428503,3.987269278,6.68E-05,3.24E-04,GLUD1,2746
ENSG00000122376,1287.767957,0.31266563,0.100358253,3.11549495,0.001836365,0.006633299,SHLD2,54537
ENSG00000107789,629.3377893,-0.019664721,0.09853154,-0.199577936,0.841810685,0.910870418,MINPP1,9562
ENSG00000198682,57.51440455,0.092196355,0.289253104,0.318739379,0.749924151,0.855820853,PAPSS2,9060
ENSG00000138138,1829.219859,0.122983337,0.063844208,1.926303758,0.054066456,0.125505393,ATAD1,84896
ENSG00000227268,107.1693265,-0.224328648,0.214229064,-1.047143853,0.295033236,0.46760655,KLLN,100144748
ENSG00000171862,3284.689013,-0.003934627,0.056602099,-0.069513795,0.944580653,0.970885829,PTEN,5728
ENSG00000184719,124.1698072,0.023154288,0.236003594,0.098109897,0.921845029,0.957988335,RNLS,55328
ENSG00000152766,16.94570297,-0.069105349,0.55481338,-0.124556025,0.900875044,0.946328585,ANKRD22,118932
ENSG00000138134,1515.711543,-0.16760715,0.082711591,-2.02640462,0.042723338,0.102858548,STAMBPL1,57559
ENSG00000107796,175.6624337,0.066538718,0.183504108,0.362600702,0.716903186,0.833331515,ACTA2,59
ENSG00000026103,5018.456569,-0.333523925,0.052910184,-6.303586552,2.91E-10,3.02E-09,FAS,355
ENSG00000107798,1413.326685,0.486881456,0.08091375,6.017289495,1.77E-09,1.66E-08,LIPA,3988
ENSG00000119922,19.07269594,-1.043282212,0.553217886,-1.885843244,0.059316082,0.135268944,IFIT2,3433
ENSG00000119917,14.4508047,-0.905167252,0.649858257,-1.39286874,0.163659487,0.30102378,IFIT3,3437
ENSG00000185745,9.113376927,-0.54324574,0.813169878,-0.66805935,0.504095709,0.67294265,IFIT1,3434
ENSG00000152778,429.6308668,-0.034630146,0.129013597,-0.268422453,0.788374158,0.879565131,IFIT5,24138
ENSG00000152782,248.2804609,-0.076572932,0.143589996,-0.533274838,0.593843343,0.744986416,PANK1,53354
ENSG00000138182,2309.219804,-0.16517338,0.082683096,-1.997668077,0.045752657,0.108963566,KIF20B,9585
ENSG00000148680,12.17772159,0.94513336,0.682958182,1.383881745,0.166394667,0.304715638,HTR7,3363
ENSG00000148688,921.339492,0.045853402,0.083537306,0.5488973,0.583075931,0.736626959,RPP30,10556
ENSG00000180628,5091.227863,0.369208296,0.051637405,7.150016405,8.68E-13,1.19E-11,PCGF5,84333
ENSG00000165338,80.48340283,0.535574772,0.264186436,2.027260672,0.042635761,0.102721559,HECTD2,143279
ENSG00000119938,11.04688473,1.854521294,0.771925687,2.402460916,0.016285175,0.045429804,PPP1R3C,5507
ENSG00000107854,1784.287153,-0.214286318,0.069099693,-3.101118223,0.001927913,0.006934067,TNKS2,80351
ENSG00000174721,30.41289808,0.816813765,0.439196363,1.859791733,0.062914997,0.14194556,FGFBP3,143282
ENSG00000095564,2309.454786,-0.006140884,0.084789067,-0.072425427,0.94226335,0.969677455,BTAF1,9044
ENSG00000107864,111.566811,-0.164645316,0.226227593,-0.72778618,0.466744486,0.639818846,CPEB3,22849
ENSG00000198060,1070.933875,0.118256526,0.083018497,1.424459972,0.154313364,0.287972302,MARCHF5,54708
ENSG00000119912,1580.904979,-0.030616671,0.076738935,-0.398971801,0.689913983,0.815404543,IDE,3416
ENSG00000138160,3106.630304,-0.500696565,0.07339827,-6.821639891,9.00E-12,1.11E-10,KIF11,3832
ENSG00000152804,92.37289352,-0.855708618,0.249603507,-3.428271617,6.07E-04,0.002436419,HHEX,3087
ENSG00000138190,563.2489985,0.10724148,0.105885377,1.012807276,0.311152225,0.485467061,EXOC6,54536
ENSG00000095596,16.11720538,1.093306136,0.567687816,1.925893254,0.054117704,0.125580826,CYP26A1,1592
ENSG00000138119,28.23599097,-0.148290845,0.405914142,-0.365325643,0.714868339,0.832132468,MYOF,26509
ENSG00000138180,2185.767067,-0.340151727,0.062206071,-5.46814356,4.55E-08,3.60E-07,CEP55,55165
ENSG00000148690,919.0560133,0.324874787,0.080945144,4.013517956,5.98E-05,2.92E-04,FRA10AC1,118924
ENSG00000176273,248.988683,0.306230495,0.175380637,1.746090675,0.080795197,0.173684603,SLC35G1,159371
ENSG00000138193,60.72786849,0.088192213,0.310145766,0.284357302,0.776136577,0.872307002,PLCE1,51196
ENSG00000173145,1810.028241,0.255670889,0.065303739,3.915103357,9.04E-05,4.28E-04,NOC3L,64318
ENSG00000108239,350.266529,0.015365798,0.124719726,0.123202625,0.901946647,0.946860178,TBC1D12,23232
ENSG00000119969,1822.322146,-0.127007915,0.090652538,-1.401040927,0.161201835,0.297729919,HELLS,3070
ENSG00000138115,5.697781306,2.703675706,1.127244728,2.398481571,0.016463205,0.045894582,CYP2C8,1558
ENSG00000107438,3066.960592,0.343225335,0.061263552,5.602439331,2.11E-08,1.74E-07,PDLIM1,9124
ENSG00000095637,75.40245964,0.147314464,0.267634552,0.55043141,0.58202351,0.735905307,SORBS1,10580
ENSG00000059573,6552.806057,0.404294986,0.049911089,8.100303863,5.48E-16,1.00E-14,ALDH18A1,5832
ENSG00000119977,1883.134426,0.655125764,0.062970083,10.40376212,2.38E-25,9.35E-24,TCTN3,26123
ENSG00000138185,6975.88929,-0.407521795,0.047270141,-8.621124965,6.63E-18,1.44E-16,ENTPD1,953
ENSG00000188649,41.48514115,-0.411340325,0.395365292,-1.040405753,0.29815143,0.470776515,CC2D2B,387707
ENSG00000107443,410.2445732,0.20978696,0.125689537,1.669088498,0.095099842,0.197708085,CCNJ,54619
ENSG00000177853,955.8041491,-0.146961553,0.090726761,-1.619825854,0.105269691,0.214413357,ZNF518A,9849
ENSG00000095585,4045.858813,-0.178990867,0.055150497,-3.245498742,0.001172451,0.004421947,BLNK,29760
ENSG00000095587,62.22778875,0.475612149,0.300935947,1.580443128,0.114005421,0.228043142,TLL2,7093
ENSG00000077147,5971.497776,0.192103215,0.055493624,3.461716873,5.37E-04,0.0021794,TM9SF3,56889
ENSG00000155629,2888.601584,-0.390726929,0.054622005,-7.153287904,8.47E-13,1.16E-11,PIK3AP1,118788
ENSG00000196233,1220.490664,-0.147028289,0.08436401,-1.74278451,0.081371263,0.174699045,LCOR,84458
ENSG00000187122,147.3135097,-0.578173459,0.201172125,-2.874023719,0.004052785,0.013405418,SLIT1,6585
ENSG00000213390,2188.950058,-0.205170256,0.065725612,-3.121618025,0.001798601,0.006509764,ARHGAP19,84986
ENSG00000165879,203.9612497,0.479679692,0.161259239,2.974587352,0.002933829,0.010108654,FRAT1,10023
ENSG00000181274,710.2261785,0.687320075,0.095330532,7.209862972,5.60E-13,7.83E-12,FRAT2,23401
ENSG00000052749,1522.527526,1.063895925,0.084059862,12.65640816,1.03E-36,8.53E-35,RRP12,23223
ENSG00000171314,1174.187947,0.11199584,0.076589011,1.462296462,0.143659988,0.272856193,PGAM1,5223
ENSG00000171311,1179.939194,0.166368686,0.080130169,2.076230314,0.037872655,0.093282411,EXOSC1,51013
ENSG00000171307,1244.524148,0.185483223,0.07319468,2.534107997,0.011273398,0.032911049,ZDHHC16,84287
ENSG00000155229,2374.295827,0.147581991,0.060431995,2.442116835,0.01460142,0.041306271,MMS19,64210
ENSG00000165886,87.76427913,-0.47863899,0.243191094,-1.968160029,0.049049628,0.115704599,UBTD1,80019
ENSG00000165887,5.652470133,0.234665058,1.10247638,0.212852685,0.831441868,0.904800964,ANKRD2,26287
ENSG00000171160,133.6144936,1.085836015,0.207005686,5.245440526,1.56E-07,1.14E-06,MORN4,118812
ENSG00000155252,1069.23937,-0.502366675,0.080644187,-6.22942199,4.68E-10,4.75E-09,PI4K2A,55361
ENSG00000119986,61.51575105,0.860212795,0.301425178,2.85381865,0.004319718,0.014190232,AVPI1,60370
ENSG00000155254,32.60389749,0.444678647,0.402766034,1.104061934,0.269566272,0.438715493,MARVELD1,83742
ENSG00000155256,542.5073315,-0.065383408,0.104232767,-0.627282669,0.530473962,0.694497092,ZFYVE27,118813
ENSG00000166024,428.8754519,-0.28591155,0.116964464,-2.444430898,0.014508087,0.041082731,R3HCC1L,27291
ENSG00000119943,6.708152086,1.045924204,0.975555202,1.07213226,0.283660631,0.454866768,PYROXD2,84795
ENSG00000107521,1537.356073,0.145944529,0.065963354,2.212509205,0.026931501,0.069708939,HPS1,3257
ENSG00000119946,54.10009308,2.46855789,0.385252143,6.407642201,1.48E-10,1.58E-09,CNNM1,26507
ENSG00000120053,1465.574262,0.109778151,0.071487987,1.535616768,0.124632399,0.244408149,GOT1,2805
ENSG00000155287,509.8112393,0.135475655,0.113417823,1.194482945,0.232289108,0.392046411,SLC25A28,81894
ENSG00000198018,399.43291,-0.363594296,0.128988679,-2.818807805,0.004820237,0.015635031,ENTPD7,57089
ENSG00000119929,1389.44964,0.729617924,0.079264676,9.204830692,3.42E-20,9.01E-19,CUTC,51076
ENSG00000014919,2185.239709,0.171667062,0.069779951,2.460120109,0.013889053,0.039569619,COX15,1355
ENSG00000023839,28.23583752,1.47349722,0.480211283,3.06843523,0.00215183,0.007639585,ABCC2,1244
ENSG00000107554,185.2245897,0.102735354,0.186289158,0.551483267,0.581302434,0.735450076,DNMBP,23268
ENSG00000107566,972.0109719,0.59680962,0.086006999,6.939082035,3.95E-12,5.05E-11,ERLIN1,10613
ENSG00000213341,1675.888127,0.123157692,0.068607392,1.795108199,0.072636463,0.159525489,CHUK,1147
ENSG00000095485,1151.66499,0.113649956,0.07379573,1.540061418,0.123545383,0.242747821,CWF19L1,55280
ENSG00000196072,1272.362836,0.032236322,0.084685874,0.3806576,0.703457334,0.824283291,BLOC1S2,282991
ENSG00000099194,8780.784476,0.279619328,0.045091445,6.201161402,5.60E-10,5.61E-09,SCD,6319
ENSG00000075290,47.14222437,3.84620041,0.469991974,8.183544871,2.76E-16,5.20E-15,WNT8B,7479
ENSG00000075826,98.964169,0.240076164,0.261845569,0.916861664,0.359215135,0.535782574,SEC31B,25956
ENSG00000166136,6702.95486,0.13753929,0.049827449,2.760311676,0.005774624,0.018318425,NDUFB8,4714
ENSG00000166135,1306.958925,-0.226333248,0.076553562,-2.956534521,0.003111174,0.010661197,HIF1AN,55662
ENSG00000119906,1251.191412,-0.30167625,0.081297913,-3.710750246,2.07E-04,9.17E-04,SLF2,55719
ENSG00000055950,1247.352508,0.293281712,0.08032236,3.651308442,2.61E-04,0.001130896,MRPL43,84545
ENSG00000095539,134.8343691,0.405337939,0.21579399,1.878356012,0.060332479,0.137259634,SEMA4G,57715
ENSG00000107815,1502.333032,0.930232774,0.073632393,12.63347199,1.38E-36,1.13E-34,TWNK,56652
ENSG00000107816,407.2138326,0.400077581,0.116638857,3.43005403,6.03E-04,0.002423373,LZTS2,84445
ENSG00000186862,24.93595462,0.424668374,0.459880943,0.923431119,0.355782581,0.532798735,PDZD7,79955
ENSG00000107819,173.1889056,-0.067754426,0.177769498,-0.381136397,0.703102041,0.824059217,SFXN3,81855
ENSG00000107821,18.57695056,-0.563672599,0.518755593,-1.086586066,0.277219786,0.44771177,KAZALD1,81621
ENSG00000166167,607.0101695,-0.106643313,0.095760212,-1.113649516,0.265429575,0.433846286,BTRC,8945
ENSG00000166171,508.0949985,0.718409752,0.118278662,6.073874544,1.25E-09,1.19E-08,DPCD,25911
ENSG00000166169,923.384572,0.29809474,0.084926711,3.510023381,4.48E-04,0.001854578,POLL,27343
ENSG00000107829,709.5948881,-0.321188772,0.095372777,-3.367719628,7.58E-04,0.002971139,FBXW4,6468
ENSG00000107833,2872.989552,1.425464728,0.070034467,20.35376003,4.30E-92,3.93E-89,NPM3,10360
ENSG00000198408,3542.602389,-0.316672561,0.067460038,-4.694224471,2.68E-06,1.65E-05,OGA,10724
ENSG00000120049,265.7971814,-0.035592676,0.139223572,-0.255651218,0.798220166,0.886196981,KCNIP2,30819
ENSG00000120029,860.7884705,-0.377937689,0.089830109,-4.20724957,2.58E-05,1.35E-04,ARMH3,79591
ENSG00000166189,1207.469896,-0.130950153,0.079441011,-1.648394859,0.09927167,0.204623692,HPS6,79803
ENSG00000198728,1715.690197,0.312899606,0.071001123,4.406967018,1.05E-05,5.84E-05,LDB1,8861
ENSG00000148840,2702.863633,0.347562936,0.060815557,5.715033325,1.10E-08,9.36E-08,PPRC1,23082
ENSG00000166197,9485.046309,0.828658831,0.046041437,17.99810975,2.02E-72,8.44E-70,NOLC1,9221
ENSG00000107862,2526.259349,-0.568087877,0.073897295,-7.6875328,1.50E-14,2.43E-13,GBF1,8729
ENSG00000077150,8017.160033,-0.330379477,0.047401082,-6.969871994,3.17E-12,4.09E-11,NFKB2,4791
ENSG00000059915,132.8986971,-0.221851442,0.221105713,-1.003372729,0.315681057,0.4906825,PSD,5662
ENSG00000107872,582.6549282,0.386972777,0.109423349,3.536473532,4.06E-04,0.001695182,FBXL15,79176
ENSG00000107874,2645.807044,0.123324056,0.072871565,1.692348132,0.090579616,0.190259807,CUEDC2,79004
ENSG00000120055,59.83797129,0.902695478,0.298566311,3.023433811,0.002499237,0.008749289,C10orf95,79946
ENSG00000138111,367.1415791,0.426255529,0.125943828,3.384489225,7.13E-04,0.002811984,MFSD13A,79847
ENSG00000138107,2508.91923,-0.490546655,0.059662237,-8.222062774,2.00E-16,3.83E-15,ACTR1A,10121
ENSG00000107882,613.1885492,0.002899041,0.108666439,0.02667835,0.978716281,0.98970147,SUFU,51684
ENSG00000171206,1104.002884,0.270041934,0.080472496,3.355704711,7.92E-04,0.003093086,TRIM8,81603
ENSG00000138175,922.2054182,-0.334037151,0.084145693,-3.969747467,7.19E-05,3.46E-04,ARL3,403
ENSG00000156398,1023.710834,0.379600743,0.077694016,4.885842708,1.03E-06,6.78E-06,SFXN2,118980
ENSG00000166272,1123.417512,-0.201989645,0.088137471,-2.291756767,0.021919683,0.058663693,WBP1L,54838
ENSG00000166272,1123.417512,-0.201989645,0.088137471,-2.291756767,0.021919683,0.058663693,WBP1L,102724307
ENSG00000166275,280.3649947,0.10013234,0.155676745,0.643206796,0.520089924,0.68675591,BORCS7,119032
ENSG00000214435,87.01253911,-0.102139412,0.255418699,-0.399890111,0.689237456,0.815132431,AS3MT,57412
ENSG00000148842,625.0464397,0.16445775,0.107883972,1.524394641,0.127410158,0.248767354,CNNM2,54805
ENSG00000076685,1005.174987,-0.118552747,0.081230563,-1.459459869,0.144438578,0.273926582,NT5C2,22978
ENSG00000235376,11.16862699,0.322962405,0.663705864,0.486604718,0.626538479,0.769753843,RPEL1,729020
ENSG00000148798,9.451515592,0.033219752,0.713532651,0.046556736,0.962866514,0.980728179,INA,9118
ENSG00000156374,481.5461228,0.101217637,0.112102543,0.902902242,0.366577781,0.543536103,PCGF6,84108
ENSG00000148835,718.1080506,0.380795949,0.102788729,3.70464692,2.12E-04,9.36E-04,TAF5,6877
ENSG00000173915,2828.622523,0.053077505,0.065437909,0.811112489,0.417301074,0.593767414,ATP5MD,84833
ENSG00000148843,2284.846586,0.723408327,0.064389808,11.23482652,2.75E-29,1.46E-27,PDCD11,22984
ENSG00000138172,197.0089003,-1.290740035,0.173582291,-7.435897007,1.04E-13,1.55E-12,CALHM2,51063
ENSG00000185933,59.10928348,0.092390062,0.323347495,0.285729945,0.775084967,0.871466343,CALHM1,255022
ENSG00000183128,25.77677301,-0.87006921,0.476341845,-1.826564722,0.067765242,0.150721961,CALHM3,119395
ENSG00000107954,260.4275416,0.911303543,0.150762488,6.044630545,1.50E-09,1.42E-08,NEURL1,9148
ENSG00000107957,1225.002366,-0.209565811,0.073693781,-2.84373808,0.004458768,0.01458026,SH3PXD2A,9644
ENSG00000107960,1148.146225,0.138681072,0.079927481,1.735086223,0.082725534,0.177000927,STN1,79991
ENSG00000065613,1240.159729,0.052805633,0.081427864,0.648495863,0.516664286,0.68394954,SLK,9748
ENSG00000156384,351.9548051,-0.195309941,0.127924928,-1.526754358,0.126822105,0.247897823,SFR1,119392
ENSG00000148834,1759.484338,0.302881323,0.069175445,4.378451405,1.20E-05,6.62E-05,GSTO1,9446
ENSG00000065621,74.23198223,1.061291965,0.272553727,3.89388168,9.87E-05,4.64E-04,GSTO2,119391
ENSG00000148841,1188.787765,-0.056590316,0.072676384,-0.778661682,0.436179034,0.611424075,ITPRIP,85450
ENSG00000120051,30.52482409,-0.073783459,0.455142361,-0.162110727,0.871218659,0.929487446,CFAP58,159686
ENSG00000108039,855.5407341,0.097263457,0.08506429,1.143411141,0.252867929,0.418068595,XPNPEP1,7511
ENSG00000148700,1440.882609,0.102968771,0.076222242,1.350901894,0.176726861,0.319702807,ADD3,120
ENSG00000119950,622.0782437,2.306747355,0.109897855,20.9899216,8.11E-98,8.57E-95,MXI1,4601
ENSG00000119953,1326.059752,-0.116224531,0.084035494,-1.383040972,0.166652303,0.305131817,SMNDC1,10285
ENSG00000138166,298.7487371,-1.367666775,0.154257203,-8.866145319,7.57E-19,1.78E-17,DUSP5,1847
ENSG00000108055,3224.104925,-0.094583279,0.068658935,-1.377581518,0.168332531,0.30759153,SMC3,9126
ENSG00000203867,13.14849224,-2.265766941,0.690924139,-3.279328095,0.001040546,0.003966156,RBM20,282996
ENSG00000150593,2301.619796,-0.10805862,0.062461602,-1.73000078,0.083630136,0.178423389,PDCD4,27250
ENSG00000214413,605.8183648,-0.047780626,0.109339457,-0.43699345,0.662116098,0.796084652,BBIP1,92482
