,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,name,ensembl
ENSG00000184716,970.029652087747,0.11028680395077,0.108133726635466,1.01991124677098,0.307770555103643,0.625695172304929,SERINC4,ENSG00000184716
ENSG00000276234,233.020964278555,0.155801298941873,0.152765532010191,1.01987206728989,0.307789138570737,0.625695172304929,TADA2A,ENSG00000276234
ENSG00000111602,6149.41108742499,0.0790131686624843,0.0774964510902554,1.01957144554223,0.307931753078383,0.625876240955176,TIMELESS,ENSG00000111602
ENSG00000143771,369.493187186102,0.188840891984048,0.185240572628674,1.01943591138963,0.307996064576136,0.625898122188884,CNIH4,ENSG00000143771
ENSG00000130165,939.412775462129,-0.109141530292574,0.107111041741825,-1.01895685559331,0.308223449683738,0.626251330323868,ELOF1,ENSG00000130165
ENSG00000162368,4362.90786789766,0.128262877198291,0.125924867001452,1.01856670769255,0.308408716449528,0.626518854115144,CMPK1,ENSG00000162368
ENSG00000160856,1249.01450357007,0.344130573598995,0.338147885723722,1.01769251894765,0.308824103609684,0.627253683248235,FCRL3,ENSG00000160856
ENSG00000180385,155.206584049359,-0.225219529013338,0.22134891499624,-1.01748648290038,0.308922059334741,0.627321390835096,EMC3-AS1,ENSG00000180385
ENSG00000119707,5190.82135173002,0.141737062952751,0.139313474982524,1.01739665147633,0.308964774320955,0.627321390835096,RBM25,ENSG00000119707
ENSG00000259316,1079.559579099,-0.129917091652869,0.127740922474691,-1.01703580290497,0.309136397734707,0.627447643182371,AC087632.1,ENSG00000259316
ENSG00000240303,957.210171393366,-0.162896064435565,0.160178024542238,-1.01696886886384,0.309168239202071,0.627447643182371,ACAD11,ENSG00000240303
ENSG00000258634,353.602965003577,0.15187141833482,0.149343429649697,1.01692735121359,0.309187990823035,0.627447643182371,AL160006.1,ENSG00000258634
ENSG00000110713,7314.54484564752,0.0953154674631137,0.0937461362905246,1.01674022242075,0.309277025888309,0.627519381289437,NUP98,ENSG00000110713
ENSG00000120868,875.738223844629,0.114779116283162,0.112908336927167,1.01656900993238,0.30935850288655,0.627575761930038,APAF1,ENSG00000120868
ENSG00000197119,594.958012555265,0.296917111237341,0.292149802968345,1.01631802664441,0.30947796703216,0.627709171722874,SLC25A29,ENSG00000197119
ENSG00000176896,120.192036732498,-0.247767440138759,0.243938051660253,-1.01569820063923,0.309773125150237,0.628071994958928,TCEANC,ENSG00000176896
ENSG00000205923,302.962577227125,0.195501477267782,0.192532912289413,1.0154184806279,0.309906387323996,0.628071994958928,CEMP1,ENSG00000205923
ENSG00000249673,919.859782047678,0.0984304791533473,0.0969471554559578,1.0153003323348,0.30996268604638,0.628071994958928,NOP14-AS1,ENSG00000249673
ENSG00000135297,1437.30695078909,-0.118867001630138,0.117097337289822,-1.01511276328971,0.310052078252468,0.628071994958928,MTO1,ENSG00000135297
ENSG00000173726,6614.87196268263,-0.106608466198093,0.105037110985099,-1.01496000031091,0.310124895058541,0.628071994958928,TOMM20,ENSG00000173726
ENSG00000133302,746.760985642007,-0.130748134614941,0.128827554478019,-1.01490814713284,0.310149614234247,0.628071994958928,SLF1,ENSG00000133302
ENSG00000128228,892.721863973782,-0.15034754078066,0.148153735817739,-1.01480762500393,0.310197538322979,0.628071994958928,SDF2L1,ENSG00000128228
ENSG00000225921,2633.27219278901,-0.0815439755955875,0.0803557173804905,-1.01478747566238,0.310207145142603,0.628071994958928,NOL7,ENSG00000225921
ENSG00000177380,312.715225129765,-0.316776675138464,0.312167383939538,-1.01476544775677,0.310217647850303,0.628071994958928,PPFIA3,ENSG00000177380
ENSG00000255031,602.064707466733,-0.162802102650659,0.160433831601481,-1.01476166856789,0.310219449757236,0.628071994958928,AP002807.1,ENSG00000255031
ENSG00000251143,2251.72185243322,-0.132028495317075,0.130115536469803,-1.01470200176837,0.310247899640076,0.628071994958928,AP002490.1,ENSG00000251143
ENSG00000151304,429.916647577171,0.187334309944846,0.184685756578322,1.01434086426368,0.310420131322924,0.628311846759076,SRFBP1,ENSG00000151304
ENSG00000143398,2339.07177884399,0.111685791939075,0.110150686959894,1.01393640858309,0.310613096978981,0.628434555932208,PIP5K1A,ENSG00000143398
ENSG00000261822,349.81208104583,-0.189871274407143,0.187265124486594,-1.01391689951716,0.310622406748126,0.628434555932208,AC018362.2,ENSG00000261822
ENSG00000122550,843.49006624249,0.0812768818378019,0.0801663954501216,1.01385226791656,0.310653250405616,0.628434555932208,KLHL7,ENSG00000122550
ENSG00000068697,1359.89953678229,-0.116921153853421,0.115340791478548,-1.0137016779113,0.310725123193333,0.628434555932208,LAPTM4A,ENSG00000068697
ENSG00000155975,659.817459608009,0.0906480041050312,0.0894272806096264,1.01365045975996,0.310749570817706,0.628434555932208,VPS37A,ENSG00000155975
ENSG00000214331,248.336805025834,0.235805589921213,0.232751418616173,1.01312203089115,0.311001876407844,0.628747779201674,AC009053.1,ENSG00000214331
ENSG00000081237,10561.4077034582,0.108388765059859,0.107018519109561,1.01280382088726,0.311153875303785,0.628747779201674,PTPRC,ENSG00000081237
ENSG00000134516,7649.22132685956,-0.147320574371864,0.145463810221009,-1.01276444050265,0.311172689479994,0.628747779201674,DOCK2,ENSG00000134516
ENSG00000129116,1034.46700674123,0.503379919381484,0.497169508050508,1.01249153705208,0.311303091090163,0.628747779201674,PALLD,ENSG00000129116
ENSG00000272267,114.149761268415,0.304891522301059,0.30113075450016,1.01248882003813,0.311304389543647,0.628747779201674,AC021242.3,ENSG00000272267
ENSG00000248672,1309.88922407392,0.204755379146761,0.202244609316162,1.01241452041213,0.311339898514804,0.628747779201674,LY75-CD302,ENSG00000248672
ENSG00000090905,3200.56234044244,0.13271930462701,0.131095710961767,1.01238479621745,0.311354104927533,0.628747779201674,TNRC6A,ENSG00000090905
ENSG00000101574,836.891073653141,-0.179776968944583,0.177580519079952,-1.01236875461346,0.311361772046156,0.628747779201674,METTL4,ENSG00000101574
ENSG00000140284,131.966235486829,-0.96675067564603,0.954992137797387,-1.0123127064436,0.311388561365257,0.628747779201674,SLC27A2,ENSG00000140284
ENSG00000086666,3865.76041384347,0.157306770247786,0.155432128497629,1.01206083818241,0.311508965490386,0.628882262110039,ZFAND6,ENSG00000086666
ENSG00000107581,10871.0459142009,0.281651780101135,0.278454328620736,1.0114828578756,0.311785381581861,0.62933160513044,EIF3A,ENSG00000107581
ENSG00000085231,212.119787674863,0.230948038219395,0.228365539089939,1.01130862011732,0.311868741597897,0.629391181032082,AK6,ENSG00000085231
ENSG00000152457,1009.35097711808,-0.129003305429625,0.127583636867031,-1.01112735612071,0.311955478745298,0.629457550673881,DCLRE1C,ENSG00000152457
ENSG00000151651,580.172864417956,-0.279488346318865,0.276443797854932,-1.01101326377208,0.312010081550439,0.629459068561112,ADAM8,ENSG00000151651
ENSG00000179933,1160.24645931016,-0.103805660462309,0.102700432377645,-1.01076166924594,0.312130512996759,0.62956639390372,C14orf119,ENSG00000179933
ENSG00000204304,172.837741339374,0.166767298990861,0.165010188349749,1.01064849788177,0.312184695033686,0.62956639390372,PBX2,ENSG00000204304
ENSG00000243056,214.100020848674,-0.24022229805783,0.237710973562928,-1.01056461322446,0.312224859736493,0.62956639390372,EIF4EBP3,ENSG00000243056
ENSG00000095585,3503.40741169551,0.241484660977689,0.239010940307965,1.01034982192253,0.312327719199646,0.629630448420778,BLNK,ENSG00000095585
ENSG00000091436,2256.47868853679,0.158272494536567,0.156663044042557,1.01027332581111,0.312364357121404,0.629630448420778,MAP3K20,ENSG00000091436
ENSG00000105220,11138.8886012976,-0.0751346423593286,0.0743820884814744,-1.01011740720404,0.312439043328389,0.629672409907851,GPI,ENSG00000105220
ENSG00000123143,6659.65662065969,0.178362162256938,0.176704575189854,1.00938055545705,0.31279216012108,0.630271259714511,PKN1,ENSG00000123143
ENSG00000110321,19556.0595138161,0.198723071151495,0.196897366413163,1.00927236748561,0.312844028476653,0.630271259714511,EIF4G2,ENSG00000110321
ENSG00000124275,845.395223796897,0.0931368577823712,0.0922936576594172,1.00913605706327,0.312909387589579,0.630294301487952,MTRR,ENSG00000124275
ENSG00000131051,6969.04467474331,-0.0725187385200733,0.0719036383232347,-1.00855450727088,0.313188334322376,0.630747491367032,RBM39,ENSG00000131051
ENSG00000066557,1229.50502765848,0.113055842605245,0.112114242096942,1.00839858068601,0.313263154040695,0.6307655320143,LRRC40,ENSG00000066557
ENSG00000162194,2122.72540947529,-0.115324801767304,0.114374245258088,-1.00831093142578,0.31330521677432,0.6307655320143,LBHD1,ENSG00000162194
ENSG00000163728,2553.02861739735,-0.133635910664947,0.13258829886436,-1.00790123871834,0.313501876920511,0.631052770677434,TTC14,ENSG00000163728
ENSG00000273261,186.359959307888,0.256424523215208,0.254514324365266,1.00750527049786,0.313692026244555,0.631326806951207,AC092953.2,ENSG00000273261
ENSG00000260482,300.85806478067,0.229082632060167,0.227473746285121,1.00707284159742,0.313899771157513,0.631517836276775,AC008870.1,ENSG00000260482
ENSG00000122986,1076.60107195771,-0.331746113629662,0.329482780606893,-1.00686935146838,0.313997561981706,0.631517836276775,HVCN1,ENSG00000122986
ENSG00000187608,179.942080962553,0.289539888146543,0.287566807441997,1.00686129502253,0.314001434063355,0.631517836276775,ISG15,ENSG00000187608
ENSG00000198612,852.458579344925,-0.102144270135994,0.101461401902647,-1.00673032523247,0.314064385049889,0.631517836276775,COPS8,ENSG00000198612
ENSG00000280148,212.39532351972,0.200485520679182,0.199190537600195,1.00650122789259,0.314174521270053,0.631517836276775,AL049844.3,ENSG00000280148
ENSG00000091127,1113.29694070083,0.170849491297252,0.169754051257272,1.00645310101212,0.314197661007438,0.631517836276775,PUS7,ENSG00000091127
ENSG00000140534,1760.11147446837,-0.123343662678039,0.122557118721529,-1.00641777454231,0.314214646932065,0.631517836276775,TICRR,ENSG00000140534
ENSG00000153487,664.150025503346,0.0997386203775995,0.0991035260123246,1.00640839323109,0.314219157822373,0.631517836276775,ING1,ENSG00000153487
ENSG00000105851,2289.73839786436,0.133395345508783,0.132647571704759,1.00563729734675,0.31459007559261,0.632154614681455,PIK3CG,ENSG00000105851
ENSG00000254995,889.978413048618,0.109514622616788,0.108955377338365,1.00513279190146,0.314832911937021,0.632533844556865,STX16-NPEPL1,ENSG00000254995
ENSG00000189050,434.941545755385,0.226158652654099,0.225143205869778,1.00451022619314,0.315132744649274,0.633003748296147,RNFT1,ENSG00000189050
ENSG00000147168,820.397809902643,0.26978840080815,0.26860056871076,1.00442229926426,0.315175106089792,0.633003748296147,IL2RG,ENSG00000147168
ENSG00000198862,1195.55129848271,0.344863176667275,0.343450169198135,1.00411415569379,0.315323593046875,0.633141737760534,LTN1,ENSG00000198862
ENSG00000271793,1066.50186205613,-0.0832553435187288,0.0829191131894492,-1.00405491950344,0.315352142804502,0.633141737760534,AL589666.1,ENSG00000271793
ENSG00000138663,1283.72963627653,0.096425869135003,0.096047718690434,1.00393711011282,0.315408927828739,0.633146995945412,COPS4,ENSG00000138663
ENSG00000159596,1627.58521149325,-0.0956334351180128,0.0952831186597014,-1.00367658472182,0.31553452690264,0.633290364863489,TMEM69,ENSG00000159596
ENSG00000105519,229.078639075134,0.265648846701414,0.264712303233204,1.00353796728286,0.315601367642057,0.633315774483778,CAPS,ENSG00000105519
ENSG00000182247,746.306053621691,-0.166374453835119,0.165835748197841,-1.00324842890108,0.315741011814275,0.633327939568141,UBE2E2,ENSG00000182247
ENSG00000124508,154.661230043049,0.169492818508853,0.168961683329757,1.0031435244289,0.315791617184968,0.633327939568141,BTN2A2,ENSG00000124508
ENSG00000131725,402.513045929815,0.143417894326434,0.142974213434862,1.0031032231681,0.315811059719149,0.633327939568141,WDR44,ENSG00000131725
ENSG00000267436,356.800569085876,0.164584107965842,0.164079387047434,1.00307607754691,0.315824156022131,0.633327939568141,AC005786.3,ENSG00000267436
ENSG00000263001,2525.46771254902,-0.118053442894062,0.117720835239275,-1.00282539326289,0.315945114565894,0.633407549227374,GTF2I,ENSG00000263001
ENSG00000160299,4064.89832086411,0.154719941392146,0.15429267387325,1.00276920159701,0.315972231974063,0.633407549227374,PCNT,ENSG00000160299
ENSG00000214300,317.441458061841,0.159473501155896,0.159101836204774,1.00233601924395,0.31618133175465,0.633718036159141,SPDYE3,ENSG00000214300
ENSG00000134594,246.819408057366,-0.402507579976241,0.401666883954178,-1.00209301800982,0.316298669700661,0.633844531138527,RAB33A,ENSG00000134594
ENSG00000047365,646.424841842251,0.178090246412624,0.177757452283755,1.00187218102304,0.316405329987608,0.633949588999855,ARAP2,ENSG00000047365
ENSG00000197860,421.030302000209,0.167215049779296,0.166960697816677,1.00152342417074,0.316573821332795,0.634076563928071,SGTB,ENSG00000197860
ENSG00000197785,1865.66198903157,0.203149979419232,0.202842380458163,1.00151644326188,0.316577194549082,0.634076563928071,ATAD3A,ENSG00000197785
ENSG00000232748,273.358715298952,-0.146440750956082,0.146324676246076,-1.00079326818267,0.316926764775085,0.63455337871354,AC135050.1,ENSG00000232748
ENSG00000166986,7673.50719924792,-0.116087359839467,0.115997672912851,-1.0007731786713,0.316936479307718,0.63455337871354,MARS,ENSG00000166986
ENSG00000128340,5881.27576597801,-0.11113441560834,0.111058109508627,-1.00068708264575,0.316978114321872,0.63455337871354,RAC2,ENSG00000128340
ENSG00000144741,1382.41178562493,0.0780696062984791,0.0780286382586038,1.0005250385088,0.317056486669125,0.634601587786884,SLC25A26,ENSG00000144741
ENSG00000162062,848.759836389201,0.121269671297822,0.121263223531052,1.000053171659,0.317284776577318,0.634949795139919,TEDC2,ENSG00000162062
ENSG00000259673,189.838326221019,-0.233445059683826,0.233475385427514,-0.999870111602417,0.31737337032454,0.635018371400814,IQCH-AS1,ENSG00000259673
ENSG00000106290,2337.65461976196,-0.138276662265277,0.138331463040583,-0.999603844460964,0.317502261923213,0.635089042431121,TAF6,ENSG00000106290
ENSG00000104325,1694.55596399794,-0.154479014732613,0.154545056589302,-0.99957266923869,0.317517355117416,0.635089042431121,DECR1,ENSG00000104325
ENSG00000171219,431.367371116979,0.328620878980344,0.328946800813452,0.999009195917692,0.317790236567082,0.635526103547069,CDC42BPG,ENSG00000171219
ENSG00000170631,202.080124357891,0.153478681264349,0.153668436478168,0.998765164674229,0.317908464821082,0.63557909834082,ZNF16,ENSG00000170631
ENSG00000121454,134.762417685538,0.266165651422149,0.266522451385191,0.998661276146955,0.317958805479558,0.63557909834082,LHX4,ENSG00000121454
ENSG00000126698,3550.33096068524,-0.0826243672296335,0.0827437431217213,-0.998557281945631,0.318009202574952,0.63557909834082,DNAJC8,ENSG00000126698
ENSG00000270696,176.351203992956,0.215923893507867,0.216247045227625,0.998505636368728,0.318034232714129,0.63557909834082,AC005034.3,ENSG00000270696
ENSG00000137073,2299.34878911153,0.08152824136557,0.0816852889578017,0.998077406663607,0.318241824879639,0.635803184340758,UBAP2,ENSG00000137073
ENSG00000198947,1093.49953239826,0.136691791666496,0.136958871290329,0.998049928264473,0.318255148565127,0.635803184340758,DMD,ENSG00000198947
ENSG00000196839,740.889404151681,0.548431784515603,0.549688899717401,0.997713042409181,0.31841852698144,0.636001058173111,ADA,ENSG00000196839
ENSG00000138081,2808.63588326225,0.0839532238818856,0.0841533973903262,0.997621325880497,0.318463015954078,0.636001058173111,FBXO11,ENSG00000138081
ENSG00000161960,13956.637475464,-0.1047458912044,0.105036240548355,-0.997235722237967,0.318650105400594,0.636265985997189,EIF4A1,ENSG00000161960
ENSG00000140367,646.633238276648,0.119356322257993,0.11970298445095,0.997103980368189,0.318714041188595,0.636284957720494,UBE2Q2,ENSG00000140367
ENSG00000171840,156.905613039737,0.539962413929581,0.541658804850633,0.996868155920552,0.318828510378111,0.636404791292646,NINJ2,ENSG00000171840
ENSG00000196422,173.033880983613,1.29199690157505,1.29645986820858,0.99655757440475,0.318979307712238,0.63642820915511,PPP1R26,ENSG00000196422
ENSG00000285171,550.366959683532,0.272720921178426,0.273677829692266,0.996503521988185,0.319005556671301,0.63642820915511,AL590764.2,ENSG00000285171
ENSG00000249898,119.637034023434,-0.240096642711094,0.240974362353737,-0.996357622304426,0.319076415600853,0.63642820915511,MCPH1-AS1,ENSG00000249898
ENSG00000106299,233.400034553698,0.148010895820176,0.14855972298884,0.996305679913623,0.319101644887875,0.63642820915511,WASL,ENSG00000106299
ENSG00000118412,2314.20706854184,-0.0961052043211485,0.0964637232114998,-0.996283381167392,0.319112476162041,0.63642820915511,CASP8AP2,ENSG00000118412
ENSG00000213213,196.171964796879,-0.242817058755616,0.243831739393521,-0.995838603126774,0.319328570544885,0.636493751953126,CCDC183,ENSG00000213213
ENSG00000148218,1280.4111082143,0.120520017056696,0.121024030506646,0.995835426668243,0.319330114164216,0.636493751953126,ALAD,ENSG00000148218
ENSG00000104522,261.754434127255,0.170411941412166,0.171125655577625,0.995829297699111,0.31933309258782,0.636493751953126,TSTA3,ENSG00000104522
ENSG00000183527,2337.32796628152,-0.22831579950094,0.229301893309817,-0.995699582787378,0.319396132893391,0.636493751953126,PSMG1,ENSG00000183527
ENSG00000198668,7629.95790552294,0.0873491968752933,0.0877303491994557,0.995655410839687,0.319417601929766,0.636493751953126,CALM1,ENSG00000198668
ENSG00000182985,1980.65335287395,0.175316398887317,0.176149998946445,0.995267669235796,0.319606097773383,0.63676081078457,CADM1,ENSG00000182985
